objid,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671262272290974,132.833833532943,11.7782492960052,15.3566,15.29838,15.06027,16.06578,13.52715,0.009264099,0.01308747,0.0122456,0.02759588,0.00821924
1237671262272290975,132.854101824805,11.7619300953412,16.26775,14.89576,15.70544,14.35845,14.43463,0.00817671,0.005065283,0.0132586,0.005831248,0.007205469
1237671262272290976,132.869549649744,11.8005934453878,15.98532,14.57298,15.87149,14.3611,13.91849,0.007480492,0.00467257,0.014028,0.01303312,0.006235524
1237671262272290977,132.912691170938,11.7987047028779,16.15209,14.74759,15.43435,14.57294,14.1261,0.008498882,0.004874328,0.01269617,0.01455564,0.007346603
1237671262272290978,132.87229151432,11.7576648871175,16.37055,15.39267,15.01446,14.29599,14.11088,0.01037173,0.01488638,0.01210019,0.01289868,0.02364116
1237671262272290979,132.855273728041,11.8037623773342,16.46983,14.94594,16.07066,14.24911,14.19356,0.00810719,0.004820824,0.01421124,0.005442978,0.006090858
1237671262272290980,132.850342338334,11.8060735035559,15.28691,14.70607,15.63215,14.63763,13.37585,0.008513477,0.01359405,0.01452924,0.01380903,0.00707313
1237671262272290981,132.824952362924,11.7650474667423,15.31544,15.18838,14.84375,14.55746,13.54298,0.009248271,0.01335045,0.01179699,0.0134771,0.008639343
1237671262272290982,132.947566276004,11.786002772241,16.78655,15.12649,15.56479,14.42039,14.32134,0.008758515,0.004232869,0.01283415,0.006199325,0.006593144
1237671262272290983,132.838413566078,11.7646381276681,15.55888,15.05239,14.92158,14.35865,14.40193,0.01243398,0.0136753,0.0121619,0.0140201,0.02252744
1237671262272290984,132.822318874972,11.7675495175453,15.86489,15.05369,15.89199,14.93165,14.0914,0.007759296,0.005728499,0.0127568,0.01600011,0.006894742
1237671262272290985,132.846969683987,11.8073640383062,16.54888,14.95552,16.21834,14.07568,13.94695,0.007672822,0.004242241,0.01493135,0.004734968,0.005272833
1237671262272290986,132.922875322801,11.7933580038316,16.22254,14.77694,15.41546,14.27539,14.24014,0.007520567,0.004098355,0.01242413,0.0057763,0.006304602
1237671262272290987,132.8921492172,11.7821473762225,16.23686,14.8165,15.7317,14.29801,14.29413,0.007434034,0.004242237,0.01314933,0.005526282,0.006184676
1237671125370470459,132.989973585445,11.9111321367702,24.20006,24.14274,21.98948,20.91716,21.11555,0.9332991,0.4628915,0.1180758,0.07067376,0.2673085
1237671125370470452,132.989563946461,11.8897200306151,23.17158,23.96754,23.48313,22.95333,20.66608,0.5184329,0.3621565,0.3579385,0.3495317,0.1608671
1237671125370470449,133.017887443379,11.8791302699504,23.52947,23.00176,21.27125,20.4337,20.64362,0.600572,0.1787456,0.05884485,0.04390221,0.1677309
1237671125370470445,132.996246271513,11.8766672913066,24.1674,23.76561,21.96066,20.18446,22.82977,0.7825972,0.3075321,0.09928851,0.03359766,0.5782109
1237671125370470441,132.992643292837,11.915246595432,24.55634,25.11439,21.97671,20.27068,22.8269,0.8474771,0.5884515,0.107965,0.03843487,0.5588223
1237671125370470440,132.991367491274,11.9163982431812,24.63454,25.11456,21.03083,20.37602,22.82684,0.8517218,0.5808557,0.07063119,0.04921193,0.5746657
1237671125370470437,132.990655908865,11.9210550021795,20.97223,22.18237,22.15176,21.38067,22.82681,0.07510062,0.08649082,0.1195804,0.09416755,0.5859532
1237671125370470434,132.994212424122,11.9160769962245,18.60832,28.76788,29.02563,28.35493,16.21993,0.4434415,1.013487,0.7348058,0.9278264,0.1144756
1237671125370470432,133.004827168542,11.9062951434456,23.57328,23.72188,22.26309,21.01707,18.61057,0.6486971,0.2989915,0.129903,0.06902986,0.02982761
1237671125370470431,132.989221330644,11.9025812398434,24.04725,24.86469,23.4333,23.9381,22.41615,0.7634357,0.5569916,0.4178694,0.8719842,0.5250813
1237671125370470426,133.007538957222,11.9012257401714,23.09039,20.53852,18.99137,17.99103,17.44689,0.4118093,0.02359166,0.0107335,0.007706325,0.01342676
1237671125370470425,133.014243962585,11.8600383646858,23.93079,20.0037,18.64865,17.86147,17.40965,0.7092321,0.01642506,0.008797391,0.007214086,0.01302956
1237671125370470424,133.006563479807,11.8966750853542,22.84288,19.73521,18.38682,17.80249,17.53995,0.3487952,0.01393513,0.007695233,0.007007091,0.01422058
1237671125370470423,133.000588860606,11.8847204070125,23.07761,20.27951,18.8327,17.64581,17.14839,0.4079396,0.01989131,0.009838372,0.006466758,0.01139741
1237671125370470421,132.988338556537,11.9055892682993,23.15018,18.85515,17.47628,16.85791,16.55489,0.4340957,0.009233863,0.00556606,0.004795742,0.008504065
1237671125370470419,133.008589509029,11.9000311198009,18.79712,18.03957,17.40341,16.67859,16.23552,0.01921024,0.005806648,0.005000089,0.004428609,0.006979802
1237671125370470418,132.981541855618,11.9029188394524,19.1525,17.30249,16.63793,16.39866,16.29938,0.02363706,0.004499303,0.003997352,0.004099891,0.007239075
1237671125370470417,133.002080066294,11.8596750732488,20.9126,18.26897,16.87337,15.91225,15.44374,0.07419156,0.006443033,0.004264246,0.003658312,0.005197598
1237671125370470416,132.983701612045,11.8967646305278,17.9727,15.99803,15.23444,14.92558,14.76945,0.01250523,0.003390066,0.003200961,0.003173907,0.004212619
1237671125370470415,132.994141556808,11.8708982332935,17.33771,15.61932,15.03434,14.8233,14.76552,0.009167546,0.003226849,0.003179275,0.003143614,0.004243219
1237671125370470414,133.00216602643,11.8747440567445,17.23997,15.58182,15.01881,14.81642,14.76005,0.008829151,0.003233333,0.003200979,0.003152779,0.004229111
1237671125370470413,132.995769747046,11.8539258382305,17.17492,15.50127,14.9405,14.73314,14.68982,0.008535818,0.003188697,0.003185554,0.003144917,0.004142555
1237671125370470412,132.984196723774,11.8932400686533,16.98199,15.36695,14.81722,14.62957,14.55686,0.00782539,0.003150943,0.003106329,0.003095403,0.00401282
1237671125370470410,132.997987917981,11.9179729873624,15.02864,10.9868,10.17143,9.855565,10.44244,0.00700637,0.0003727547,0.0003537397,0.0003733187,0.001297517
1237671125370470409,132.998473452564,11.8826599480907,14.74809,14.90741,14.32986,15.32223,12.99197,0.0045079,0.009569374,0.009373931,0.01185083,0.004238255
1237671125370405618,132.889411643688,11.9331225569769,22.96109,23.53754,22.29788,21.54613,20.93506,0.4300782,0.3004715,0.155038,0.1246495,0.2279181
1237671125370405615,132.948755922566,11.9635913494942,26.58138,25.55917,23.88616,22.61377,20.64463,0.2812711,0.567232,0.5169343,0.2952476,0.1693036
1237671125370405610,132.886552961801,11.9541469594936,24.44122,25.19842,25.15066,25.41093,20.85436,0.8514528,0.5668608,0.620891,0.4636077,0.1845963
1237671125370405609,132.875731074963,11.9623704870218,25.89045,24.56611,23.99504,22.14906,20.77063,0.5545529,0.5855615,0.5929368,0.213072,0.2005567
1237671125370405608,132.864537194956,11.9717670015293,25.58691,25.07154,23.65073,21.70624,20.84196,0.6031438,0.5708272,0.4127215,0.1285276,0.184399
1237671125370405606,132.846598751456,11.9472701456008,25.30044,23.93607,25.44721,24.41295,20.52138,0.7990308,0.381425,0.6039292,0.7637033,0.1516639
1237671125370405597,132.945578273656,11.9486341953531,23.97915,25.09124,22.62857,20.69327,19.1917,0.7481722,0.5745271,0.1793589,0.05313709,0.04627636
1237671125370405592,132.916330529848,11.9562447913038,23.5532,23.01274,22.45843,21.42536,21.2403,0.6324478,0.1869853,0.1713132,0.1082275,0.283186
1237671125370405590,132.911602502453,11.9613381033073,24.83851,25.11049,22.54008,21.02797,20.41845,0.8593193,0.5741014,0.1671854,0.07026307,0.1276989
1237671125370405588,132.90960902997,11.954750667471,25.49722,23.07566,22.42425,21.31212,21.08858,0.6633531,0.1869119,0.1575161,0.09342885,0.2342397
1237671125370405584,132.885288953863,11.9781053094105,25.37115,24.04954,22.30928,21.25962,20.52039,0.7628268,0.4184606,0.1502719,0.09417162,0.1543981
1237671125370405582,132.880034634676,11.9862239687604,24.86763,24.93755,23.5238,21.37785,20.9208,0.8586568,0.5876472,0.3951943,0.09968445,0.2050802
1237671125370405580,132.871637994821,11.9488492759492,25.11402,24.50464,22.76373,21.27216,20.35586,0.7801245,0.4932168,0.2010055,0.08651601,0.1204779
1237671125370405578,132.852144091143,11.9856578318802,26.07564,23.92716,22.39424,20.76204,19.83643,0.4169714,0.3524995,0.1496018,0.05698427,0.07927462
1237671125370405577,132.86796778066,11.9083266168168,23.93159,23.82148,24.05355,21.52788,20.47469,0.7511097,0.322837,0.5158194,0.1041933,0.1321081
1237671125370405575,132.854925787581,11.9372843157668,25.48832,23.61005,22.47344,21.55644,21.71811,0.6618186,0.282478,0.1601139,0.1130575,0.3722708
1237671125370405574,132.852392795901,11.9455421570457,25.12295,24.31951,22.86469,21.57061,21.00046,0.7765327,0.446897,0.2187726,0.1119895,0.2056193
1237671125370405573,132.845032384898,11.954021417636,25.67447,24.17204,23.03381,21.3702,20.64065,0.5753585,0.411146,0.2537462,0.09438957,0.1537175
1237671125370405572,132.837167998371,11.9546782251457,25.92209,24.54035,23.18313,21.30535,20.40898,0.4734847,0.5027477,0.2885976,0.08987826,0.1275294
1237671125370405571,132.843013110117,11.9188852118607,23.42376,23.72162,22.62496,21.42984,20.75571,0.5842243,0.3319421,0.1957123,0.1077712,0.1886013
1237671125370405562,132.962353083386,11.954458845152,24.71599,24.24796,21.97181,21.1428,20.34223,0.9380535,0.4759243,0.1110054,0.08410485,0.1320922
1237671125370405555,132.949956711515,11.935526137029,23.85004,23.36498,21.34471,19.96532,19.26784,0.7086022,0.2281037,0.05965231,0.02894885,0.04910595
1237671125370405530,132.890373207114,11.8951987882948,26.03499,24.04033,22.29955,20.53176,19.87117,0.4445638,0.3906801,0.1377196,0.04544714,0.08258864
1237671125370405527,132.874698401581,11.9368097659682,23.63001,23.50526,22.09889,21.49562,21.41419,0.6086287,0.2540222,0.1130043,0.1045392,0.2883046
1237671125370405526,132.868555013092,11.9613306056741,25.81133,22.8516,21.15135,19.92309,19.24432,0.5068499,0.1471853,0.0514222,0.0283212,0.04820351
1237671125370405525,132.860361079246,11.9779015089869,26.35097,23.98438,22.12185,21.08805,20.52687,0.3223701,0.3652497,0.1179211,0.07465369,0.141349
1237671125370405522,132.858582731499,11.9595430862265,24.21118,22.8115,21.78538,21.60705,21.00677,0.8702747,0.1501344,0.09305472,0.1231188,0.2224495
1237671125370405519,132.855191504101,11.9347831751166,25.15385,23.5895,21.79022,21.23408,21.177,0.7953961,0.27112,0.08738469,0.08369187,0.2396515
1237671125370405516,132.851795977636,11.9138488110927,22.77569,22.82764,22.31616,22.36046,22.63506,0.3297073,0.1441058,0.1359399,0.2156281,0.5451016
1237671125370405514,132.839207107166,11.9354649815444,25.09369,23.28357,21.88902,21.10486,20.44871,0.7939007,0.211273,0.09473825,0.07448073,0.1298947
1237671125370405512,132.829609948052,11.9611995705819,23.89692,24.16731,22.2721,21.11556,20.46347,0.7651377,0.4378859,0.1429332,0.08106264,0.1435787
1237671125370405508,132.814974566188,11.9874252046057,24.34048,23.65339,21.91125,21.08417,20.76396,0.9175617,0.3024858,0.1053064,0.07941903,0.1864795
1237671125370405483,132.948182302499,11.9611594495463,24.46309,22.5465,21.21394,19.98451,19.35548,0.8748428,0.116504,0.05444232,0.02993644,0.05352385
1237671125370405482,132.944276811774,11.9570787090029,22.11025,21.56388,21.75348,22.721,21.77642,0.1924147,0.05199745,0.08636869,0.3069923,0.38937
1237671125370405464,132.9120913094,11.9389652468005,24.05444,21.6047,20.23962,19.62851,19.24302,0.7750265,0.05345654,0.02518854,0.02285122,0.04875186
1237671125370405461,132.893675042885,11.987431706374,25.01316,22.65113,21.04398,19.89608,19.37993,0.8261302,0.1283427,0.04822303,0.02850078,0.0553844
1237671125370405460,132.904609122649,11.9407503337527,23.45604,21.8271,21.12448,20.77234,20.51686,0.5802878,0.06710594,0.05322518,0.06031557,0.1498397
1237671125370405457,132.889521340863,11.9849259870014,22.78736,21.32732,19.99723,19.50509,19.11947,0.3722594,0.04652932,0.02282456,0.02263371,0.04909358
1237671125370405456,132.889884852901,11.9863157819645,25.20437,22.12785,20.56965,19.20205,18.47643,0.7465414,0.08120859,0.03261502,0.01678758,0.02703012
1237671125370405442,132.890765437636,11.9088911353487,24.84743,21.73717,20.27509,19.20852,18.59082,0.9139035,0.06181541,0.02641656,0.01701999,0.03038571
1237671125370405441,132.87075659527,11.9843773469215,25.26912,22.43684,21.51165,21.36212,20.73289,0.7172931,0.1039291,0.06984752,0.09479343,0.1693155
1237671125370405440,132.874840696092,11.9592344486968,22.81736,22.30276,22.29697,21.95605,22.0971,0.3397536,0.09281615,0.1355505,0.1572763,0.456595
1237671125370405432,132.856531837861,11.97777712061,23.821,22.29692,20.66878,19.67704,19.09192,0.6925234,0.09468666,0.03559905,0.02391051,0.04363343
1237671125370405430,132.86802576397,11.935309016848,24.1018,23.54344,21.66056,20.87827,20.59566,0.8573012,0.2874335,0.08555924,0.06716648,0.1617522
1237671125370405425,132.850729487317,11.9726462410249,22.57949,21.70852,21.29996,21.15261,20.79122,0.2783099,0.05720073,0.05903445,0.07961966,0.1788558
1237671125370405420,132.862239375051,11.9137466170374,24.7182,22.30753,20.77263,20.0294,19.63892,0.9046752,0.0952385,0.0376903,0.03041699,0.0666705
1237671125370405418,132.846197076354,11.9659025271769,23.00883,22.66444,22.65183,22.55629,21.84636,0.3974428,0.1275001,0.1868679,0.2669699,0.4001081
1237671125370405369,132.921705122118,11.9792247993432,24.82786,21.27985,19.89693,18.73154,18.13705,0.8388358,0.04090197,0.01957726,0.01208298,0.02107463
1237671125370405368,132.922750796471,11.8677885955306,23.76306,21.73434,20.28058,19.06188,18.44109,0.6739972,0.05842115,0.02514458,0.01446931,0.02578123
1237671125370405366,132.878036007419,11.9271707736047,23.38423,21.66644,20.12866,18.84347,18.17509,0.5229002,0.05554673,0.02286367,0.01295266,0.021533
1237671125370405365,132.854503794213,11.9887147917794,23.2352,21.24928,19.76511,18.65319,18.06345,0.4641659,0.03971574,0.01796202,0.01153998,0.02023077
1237671125370405364,132.854227606697,11.9876584883688,25.10235,22.89003,21.17435,20.40524,19.93761,0.780078,0.1529222,0.05322142,0.04255192,0.0864702
1237671125370405362,132.852998960888,11.9362331313965,25.66776,22.05858,20.48574,18.8566,18.03879,0.5694032,0.07608197,0.02998044,0.01303663,0.01950517
1237671125370405361,132.837229615701,11.9591463985314,23.53959,21.33648,19.885,18.71739,18.1349,0.584479,0.04247112,0.01940629,0.01196711,0.02090009
1237671125370405360,132.839096403048,11.9479502123628,23.37355,21.67391,20.12684,18.88903,18.1706,0.5117611,0.05515776,0.02296375,0.01333896,0.02136038
1237671125370405359,132.815815873101,11.952189711043,24.19554,21.50168,19.9963,18.81644,18.14047,0.8228196,0.04804565,0.02096562,0.01273524,0.02100561
1237671125370405355,132.965464402371,11.9466287677414,24.26148,23.87723,22.26601,23.00952,22.49275,0.86968,0.3481056,0.1319633,0.3779399,0.541202
1237671125370405354,132.965110037566,11.947659134782,23.40887,20.88318,19.39313,18.59632,18.1495,0.5231493,0.0303803,0.01380711,0.01111188,0.02136419
1237671125370405352,132.934119789714,11.9641375365237,21.17584,20.01673,19.64456,19.51423,19.55998,0.09156118,0.01666616,0.01637449,0.02075263,0.06262381
1237671125370405339,132.869799257093,11.9202293130395,23.38352,20.81294,19.34713,18.32144,17.77901,0.5204381,0.02870436,0.01332247,0.009309511,0.01644964
1237671125370405335,132.841925717807,11.9382044180171,22.45852,20.20284,18.78483,18.05432,17.60244,0.2510588,0.01873164,0.009520194,0.008032383,0.0146427
1237671125370405333,132.841401347512,11.9147400280043,23.40006,20.87896,19.41151,17.80368,16.95764,0.5387058,0.03008694,0.01388191,0.006999505,0.01000494
1237671125370405331,132.838512437949,11.9123890726741,23.22019,22.20767,22.0931,23.49087,22.64075,0.4997002,0.08597339,0.1123702,0.5136353,0.5434237
1237671125370405330,132.838541960087,11.9138810885083,23.51461,20.45246,18.96066,17.27349,16.35078,0.5814596,0.0222181,0.01050989,0.005500197,0.007339483
1237671125370405315,132.939501069715,11.9647060809151,20.22379,17.6993,16.42924,15.90848,15.62632,0.04598798,0.005076748,0.003723801,0.003591444,0.005381465
1237671125370405313,132.939754342637,11.9564053591127,22.12346,19.50152,18.2126,17.72602,17.43864,0.1905668,0.01212445,0.007030785,0.006829693,0.01333079
1237671125370405307,132.908568747288,11.9674125645191,19.81696,18.43684,17.99234,17.82083,17.74884,0.03569818,0.006872981,0.006328965,0.007157078,0.01631659
1237671125370405305,132.899181640688,11.9527278843013,23.2359,20.58476,19.65922,19.33992,19.28492,0.4724994,0.02474472,0.01704507,0.01935969,0.05261995
1237671125370405304,132.89828538023,11.9536763761743,23.25484,19.81108,18.37045,17.19367,16.6066,0.4706215,0.01465954,0.007638744,0.005347527,0.008313734
1237671125370405301,132.919411015496,11.8685362365966,19.99722,17.51323,16.31204,15.81829,15.53553,0.04058022,0.004783433,0.003694785,0.003610835,0.005304855
1237671125370405297,132.885543706914,11.9834803611935,21.81928,19.13657,17.68931,16.67782,16.13183,0.1521265,0.009850364,0.005547829,0.00439654,0.006653159
1237671125370405295,132.895917954369,11.920908797785,22.14387,19.63157,18.18679,17.35497,16.89753,0.207134,0.01339754,0.006990488,0.00573245,0.009899072
1237671125370405293,132.874701274605,11.9839621546991,21.28576,19.33554,17.97196,17.09508,16.60466,0.09930318,0.01098022,0.006260116,0.005095261,0.008329553
1237671125370405291,132.872806894431,11.9808265236269,24.68422,23.87117,21.86328,21.1955,20.93377,0.8666126,0.3385734,0.09420156,0.08203256,0.200281
1237671125370405288,132.881779079695,11.9491569194752,22.39715,19.80307,18.43384,17.47363,16.92289,0.2415373,0.01456139,0.007869196,0.006041434,0.009880429
1237671125370405286,132.884249149568,11.9315160815332,20.65446,18.91422,18.26271,18.01263,17.89941,0.06267075,0.008713876,0.007193472,0.007890588,0.01790722
1237671125370405284,132.867914981937,11.9873683856061,22.55165,19.73467,18.25469,17.43094,16.95123,0.2662302,0.01386995,0.007170992,0.005886597,0.01001627
1237671125370405283,132.864989655413,11.9882476520305,23.78942,23.14848,22.78106,21.73449,21.04856,0.70674,0.2052247,0.2231248,0.1390695,0.2382715
1237671125370405276,132.848460196433,11.9504763414586,25.9215,21.87444,20.68409,20.2167,19.93866,0.45768,0.06492932,0.03508423,0.03581516,0.08507891
1237671125370405275,132.84998225434,11.9499178493817,24.27234,24.14964,22.93009,20.42909,19.52409,0.8371924,0.407256,0.2340768,0.04287842,0.06004853
1237671125370405274,132.8517352782,11.9498679719199,20.30495,19.21485,18.92672,18.86252,18.83549,0.04883145,0.0101889,0.01034046,0.01309425,0.03477169
1237671125370405271,132.857237774924,11.9292280931369,24.53635,24.24046,23.12112,21.87529,21.06211,0.8823305,0.4314328,0.2707227,0.1466418,0.2179391
1237671125370405270,132.856147777204,11.9273930319855,21.52982,18.75609,17.41043,16.83402,16.53069,0.1205247,0.008032268,0.004985887,0.004653269,0.008015261
1237671125370405267,132.848350514814,11.956905396841,22.80967,19.81458,18.40471,17.4607,16.95051,0.3319153,0.0145623,0.007739589,0.005978058,0.01001401
1237671125370405265,132.848880069959,11.96008976898,25.24133,22.4123,20.99569,19.69926,18.99039,0.7512667,0.1031241,0.04601316,0.0242112,0.04013939
1237671125370405264,132.846285646563,11.9600909541183,22.63407,19.95467,18.4913,17.58058,17.09412,0.2888452,0.01589759,0.008117857,0.0063148,0.0108417
1237671125370405261,132.840818948499,11.9800057099303,22.64745,19.52671,17.95996,16.8691,16.27057,0.2926223,0.01224672,0.00622456,0.004683496,0.007078321
1237671125370405260,132.84283666283,11.9801831452612,25.21841,25.80569,25.52363,23.93232,20.89992,0.7428039,0.467864,0.5380423,0.661332,0.1939304
1237671125370405256,132.841871474644,11.9499033327671,20.77188,19.35265,18.68722,18.44832,18.32521,0.06657463,0.01101265,0.009020876,0.01007693,0.02386026
1237671125370405254,132.841565381137,11.9216250902047,22.23814,19.88921,18.42218,17.59368,17.139,0.2152149,0.01527231,0.007798437,0.006353913,0.01109295
1237671125370405252,132.813906065721,11.9899998358703,22.22093,19.50042,18.28098,17.84784,17.58145,0.2068134,0.0120512,0.007312957,0.007228259,0.01457446
1237671125370405248,132.822619356406,11.9390533799561,22.23311,19.74256,18.26818,17.50607,16.99391,0.2127971,0.01390223,0.00723118,0.006109389,0.0101133
1237671125370405246,132.810754762093,11.9859303490138,20.75146,18.09544,16.80104,16.27113,15.985,0.06775877,0.005916578,0.004061684,0.003895018,0.006191399
1237671125370405244,132.819844797096,11.9441663520767,21.5313,18.71332,17.1755,16.08073,15.49544,0.120304,0.00783231,0.004587066,0.003746179,0.005129044
1237671125370405242,132.828374947107,11.9050291829332,20.00239,17.47917,16.32,15.8719,15.61851,0.04070943,0.004720894,0.00368489,0.003597716,0.005395313
1237671125370405223,132.966244263102,11.9357530294316,18.96443,16.59331,15.59541,15.23927,15.06433,0.02135318,0.003723395,0.003269488,0.003223435,0.004472277
1237671125370405213,132.953491465179,11.9475235991363,15.66145,14.71466,12.79233,12.4824,13.07437,0.005714172,0.004211164,0.00205516,0.001597205,0.004619271
1237671125370405210,132.951967466217,11.9517799382847,24.19719,24.44459,22.53052,21.44014,21.73894,0.8166493,0.4821647,0.165731,0.09943361,0.3706793
1237671125370405209,132.948060090687,11.9462309725344,24.50035,24.19192,22.4799,20.91586,19.86704,0.8594464,0.4218764,0.1591392,0.06353356,0.0813052
1237671125370405208,132.95764009924,11.9437821367404,24.3115,22.4704,20.85126,19.69021,19.12993,0.8320379,0.107691,0.04048494,0.02371064,0.04424373
1237671125370405207,132.94876895642,11.9434870652125,21.82234,20.36031,19.84496,19.67127,19.52344,0.1513669,0.02100866,0.01877274,0.02328324,0.06061337
1237671125370405206,132.95802845099,11.9458628489733,18.20362,16.2951,15.61049,15.3853,15.29584,0.01408823,0.003499009,0.003265023,0.003286394,0.004812278
1237671125370405191,132.937698372488,11.9536680283248,22.9021,23.53056,22.52394,23.13802,22.27933,0.3981565,0.2911807,0.1817988,0.4570006,0.5573112
1237671125370405189,132.925686971189,11.9448382376237,24.85197,23.53497,24.87738,23.27935,22.7734,0.8742261,0.2747597,0.6758575,0.4769553,0.5814512
1237671125370405186,132.936918391473,11.9555590236994,25.11197,24.72695,23.47886,22.80627,20.80364,0.8012171,0.5622648,0.3699359,0.3289393,0.1837946
1237671125370405185,132.933913416496,11.9520313699761,25.13909,23.40833,22.19832,21.84624,21.62003,0.8090279,0.2518568,0.1314492,0.1502714,0.3621613
1237671125370405183,132.925542111217,11.95272829144,24.64523,22.055,20.41191,19.43328,18.92937,0.8629485,0.07700767,0.02844706,0.01950089,0.03772375
1237671125370405178,132.938402479162,11.9486808659911,14.98086,13.77693,13.40924,15.26439,13.28973,0.003951401,0.008882878,0.002863478,0.01233227,0.003235724
1237671125370405153,132.927471884497,11.9347173769085,18.36036,16.37152,15.61036,15.34764,15.22006,0.01533228,0.00354734,0.003272124,0.003275854,0.004715266
1237671125370405151,132.920416061041,11.9623140596072,18.6325,16.41692,15.50873,15.17304,15.04994,0.01765688,0.003572496,0.003201123,0.003193638,0.004447265
1237671125370405141,132.907328345319,11.9786694275694,24.63834,25.12483,24.79341,19.63061,22.82708,3.951293,3.137895,3.61981,0.09319615,2.772976
1237671125370405138,132.899863056957,11.9814846023655,24.63469,22.22321,21.15774,20.37641,22.82676,0.9092367,0.09619527,0.05707638,0.04427978,0.5931441
1237671125370405135,132.904851283521,11.9773555311257,24.54049,22.59851,21.61467,20.97527,22.78008,0.8740716,0.1252449,0.07949837,0.06999052,0.5767584
1237671125370405134,132.91220859342,11.982442893233,24.3804,25.11439,22.0622,20.95348,22.82687,0.8808786,0.6108657,0.1202362,0.07035905,0.5980452
1237671125370405132,132.903351991804,11.9768760759044,22.68831,20.00918,18.94247,18.4395,18.31132,0.300853,0.01678295,0.0105743,0.01018334,0.02423155
1237671125370405131,132.912515094039,11.9798713848139,25.02873,21.7279,20.0737,18.22682,17.35793,0.8030792,0.05960978,0.0225823,0.008959336,0.01289091
1237671125370405130,132.908086763666,11.9803147148211,15.84559,14.92922,14.11557,14.37817,12.8743,0.006106117,0.009385512,0.008882833,0.009451197,0.004399292
1237671125370405129,132.904780990449,11.9839911317978,15.02682,13.41096,12.49049,11.99088,13.22007,0.008082619,0.002865264,0.00254123,0.00254926,0.01126487
1237671125370405124,132.917242485772,11.9074320646389,24.40563,25.00183,25.26211,22.04603,22.54162,0.9788958,0.6495735,0.6686938,0.1872776,0.617346
1237671125370405122,132.929200272775,11.9099975761864,24.16625,23.86411,22.65317,21.33121,21.40772,0.9181321,0.3870848,0.2075928,0.1006924,0.3298422
1237671125370405121,132.914492657437,11.9073834312771,22.88681,20.97787,20.70373,20.52608,20.44513,0.3610508,0.03273212,0.03534217,0.04493419,0.1296414
1237671125370405120,132.928140746798,11.9110251099427,20.84476,18.09488,16.88678,16.41328,16.17496,0.07339451,0.005979897,0.004228137,0.004112922,0.006842113
1237671125370405119,132.92176614233,11.9080537222178,14.8826,13.25595,12.81582,12.65332,13.20556,0.004914576,0.002048877,0.002093541,0.001446513,0.004665752
1237671125370405113,132.900881067838,11.9638799769393,24.77052,25.23583,24.39684,22.59227,22.80322,0.9145876,0.5933256,0.6517826,0.2786167,0.5796412
1237671125370405112,132.897954903189,11.9614448789282,23.94204,24.0674,25.05721,22.3469,23.35463,0.8104029,0.4277543,0.7066996,0.2431607,0.5584185
1237671125370405111,132.896213509186,11.9695966027431,24.54869,24.06951,23.57182,21.75247,21.04861,0.9134946,0.4057853,0.4077874,0.1383846,0.229304
1237671125370405110,132.89750059311,11.9656864419765,15.13616,15.31123,12.7512,12.53349,13.07362,0.005016068,0.009688723,0.002533518,0.001648941,0.004524885
1237671125370405104,132.900889834685,11.9449693167828,21.07743,19.86602,19.47552,21.65136,19.25812,0.08631117,0.03273255,0.02871758,0.1218084,0.06175072
1237671125370405103,132.906557553401,11.945692611236,16.06164,14.68749,14.22795,14.07806,14.05209,0.005421389,0.002946236,0.002905348,0.002922116,0.003599665
1237671125370405102,132.901585060766,11.9474296714851,15.41949,14.19544,13.80856,14.67238,13.65877,0.004417395,0.002894348,0.002862971,0.01094789,0.003416396
1237671125370405068,132.875739143381,11.9892245780958,17.80273,15.81039,15.0725,14.83257,14.72751,0.01145312,0.003242853,0.003014037,0.003016958,0.004059286
1237671125370405065,132.875402067177,11.9739420460549,24.63465,19.22937,24.80203,24.3618,19.75259,5.964304,0.02288765,5.33965,4.459713,0.1528951
1237671125370405064,132.875438654465,11.9734887319818,15.35274,14.17899,13.84655,13.75809,13.73619,0.004335018,0.002879183,0.002817312,0.002789006,0.003323151
1237671125370405061,132.881357368912,11.9455239589147,18.46043,17.26992,16.84782,16.69435,16.63469,0.01613542,0.004370488,0.004138906,0.004436695,0.00847523
1237671125370405057,132.886650053972,11.9245338878433,23.84979,24.472,23.23929,21.55939,20.98121,0.7061736,0.4901462,0.2968369,0.1094185,0.2037064
1237671125370405056,132.883150023621,11.9251455352205,23.88965,23.84873,23.04272,22.20696,20.79166,0.7194056,0.3336155,0.2528449,0.1926301,0.1730125
1237671125370405054,132.877472518802,11.9230579170531,24.58977,20.56828,19.04398,18.07532,17.53722,0.8788367,0.02426726,0.01106573,0.008127974,0.01416152
1237671125370405053,132.888799445599,11.9121982547275,22.88214,19.59084,18.15273,17.39123,16.98681,0.3613864,0.01421723,0.007364823,0.006023792,0.01048006
1237671125370405052,132.88216601702,11.9158044737219,20.66332,18.01094,16.80711,16.35453,16.11096,0.0638763,0.005930535,0.004179483,0.004028838,0.006640417
1237671125370405051,132.88725662032,11.9131731536683,18.13871,16.1767,15.45963,15.2106,15.1107,0.01368741,0.003440025,0.003208506,0.003232066,0.004593084
